Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Paraguay,,,,,,,,,,,,,,,,,,,,,0.02,0.0
Peru,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.31,338.06,464.03,13.83,429.01,152.6,159.06,8.48,109.29
Philippines,,,,,,35.77,4.6,3.55,3.04,-2.71,26.48,-12.86,-9.68,86.39,596.36,226.81,118.34,59.36,-111.26,-15.21,243.21,-239.66
Poland,9.0,47.0,63.0,18.32,-6.85,120.61,265.5,315.22,240.48,587.06,1540.21,1542.04,1257.22,1671.82,3182.74,1729.22,2321.45,-2110.25,2307.97,693.29,433.5,3545.99
Portugal,88.0,106.0,134.0,320.33,956.93,1152.21,1111.24,1720.67,1819.58,1604.61,-19.98,1094.86,1753.64,97.7,-504.56,870.87,-226.25,368.73,1050.37,-1419.53,916.76,1.65
Puerto Rico,,,,,,,,,,,0.0,14.28,157.4,45.6,20.9,-45.9,-44.4,-41.0,51.2,-16.3,22.99,-9.99
Romania,,,,,,0.33,1.96,2.46,4.09,297.28,1080.85,1252.68,1880.33,1680.7,862.02,-472.93,816.7,-1084.48,450.59,172.65,-369.91,421.32
Russia,1.0,3.0,3.0,-2.0,0.0,-2.0,2.0,-2.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,134.1,91.8,98.9,910.1,2070.4,2236.2
Réunion,,,,,0.24,3.95,7.55,3.2,0.5,1.4,-5.2,6.5,-3.1,0.6,0.3,2.5,-4.5,-1.2,-0.7,1.4,-9.2,-1.4
Saint Kitts and Nevis,,,,,,,,,,,-0.18,2.27,-0.07,0.0,0.0,0.07,-2.27,0.18,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,0.1,0.0,0.0,0.0,0.0,0.05,0.81,-0.71,-0.04,0.24,0.08,-0.26,0.12,-0.96,,,,,,,,
Samoa,,,,,,,,,,,,,,,0.14,-0.01,-0.08,0.04,0.04,-0.02,-0.11,0.1
Saudi Arabia,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1583.0
Senegal,,,,,,,,,,,,,,,,,,,,155.45,221.28,-4.3
Serbia,,,,,,,,,,,,,0.34,-0.18,0.83,24.8,22.46,101.96,747.79,77.42,108.91,-135.2
Seychelles,,,,,,,,,,,,,,0.05,-0.2,0.06,-0.24,0.77,-2.51,1.11,-0.91,1.5
Singapore,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Slovakia,,,,4.0,0.0,0.0,2.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,-1.0
Slovenia,,,,,,,,,,,,,,-0.01,1.82,-0.25,-0.06,0.3,0.13,0.1,-0.66,0.14
Somalia,,,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
South Africa,,,,,,0.0,-1.0,0.5,-0.5,0.5,0.25,-0.75,0.5,-0.5,232.25,103.0,-2.0,-5.75,-34.5,5.25,-33.5,-42.25
South Georgia and the South Sandwich Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,2032.0,2583.0,2733.0,3625.0,5476.0,2121.0,4271.0,5378.0,5171.0,6154.0,-1353.0,6554.0,6162.0,-3632.0,-2688.0,-420.0,222.0,1769.0,4751.0,797.0,5617.0,723.0
Sri Lanka,0.1,0.19,-0.26,-0.68,-0.27,-0.12,-0.04,0.96,0.26,49.66,38.46,50.68,92.28,37.87,70.75,1.9,22.1,-40.9,21.7,-16.34,321.2,85.05
Sweden,-10.91,108.48,71.0,205.59,69.0,56.0,390.0,312.0,478.0,958.0,2555.0,1085.0,2667.0,1192.0,5042.0,-737.0,2068.0,-866.0,3168.0,7652.0,-196.0,6006.0
Switzerland,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,4.0,14.0,33.0,18.0,2.0,11.0,9.0,-1.0,24.0,-11.0,24.0,-1.0,0.0,5.0
Syria,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanzania,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Thailand,,,,,,,0.38,0.09,2.53,0.31,1.17,136.14,-93.89,352.07,-70.41,11.74,774.55,528.11,2030.28,-457.69,340.33,-551.58
Tokelau,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Tonga,,,,,,,,,,,,,,0.0,0.01,0.01,-0.01,0.1,1.31,1.2,-0.66,-0.66
Trinidad and Tobago,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia,1.0,6.0,3.4,10.2,-1.2,-4.7,5.2,-3.5,58.1,41.1,-29.41,87.11,161.5,149.2,-59.0,26.0,-25.0,4.0,47.0,-35.0,-39.9,-103.1
Türkiye,29.0,-14.0,13.0,-3.0,1.0,67.54,228.57,491.92,648.34,1421.0,1807.5,1136.92,1696.72,962.63,3132.35,3864.6,2386.72,2045.39,1781.51,3097.51,6608.53,3508.7
Ukraine,10.0,6.0,9.0,2.0,4.6,-3.0,10.5,0.2,-2.3,7.9,38.6,198.7,350.4,732.72,-64.55,-137.75,649.56,-419.39,845.22,1266.2,0.0,-151.93
United Arab Emirates,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0
United Kingdom,14.0,291.0,24.0,461.0,765.0,1073.0,917.0,1570.0,1769.0,-603.67,3587.64,1429.86,4681.39,1629.19,4297.85,-2099.0,7971.94,1657.22,1477.33,2839.03,-5545.18,6083.79
United States,1156.0,3653.0,841.0,2991.0,3590.0,8795.0,7927.0,21093.0,18530.0,20922.0,25706.0,21068.0,27791.0,14178.9,9099.93,36376.5,27778.0,18585.0,22366.0,43575.96,40996.0,56456.0
United States Virgin Islands,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay,,,,,,,,,34.34,26.38,43.32,-0.46,26.37,590.3,1329.3,928.94,774.61,966.61,21.95,681.97,-446.83,-208.48
Uzbekistan,,,,,,,,,,,,,,,,,,,,0.0,-14.3,
Vanuatu,,,,,,,,,4.72,0.04,-1.09,0.88,0.37,1.24,1.48,-2.85,-0.65,-0.4,1.79,-0.54,-1.49,-1.36
Venezuela,,,,,,,,,,,,,,24.93,-38.91,23.3,-2.37,-52.22,17.36,-40.48,-0.74,-2.92
Viet Nam,,,,,,,,,17.67,52.29,0.0,0.0,7.2,0.0,0.0,56.53,52.56,179.63,297.83,263.88,998.31,4858.49
